journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description
JE004266,2025-10-18T09:31:00,Accounts Receivable,Accounts Receivable,1115445.47,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004267,2025-09-05T08:48:00,Sales Returns,Inventory,30704.81,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004268,2025-06-05T18:03:00,Cash,Revenue,5618.75,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004269,2025-07-17T15:17:00,Sales Returns,Inventory,26646.57,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004270,2025-10-02T14:04:00,Accounts Receivable,Inventory,28775.34,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004271,2025-11-28T17:00:00,Sales Returns,Inventory,644092.04,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE004272,2025-01-26T11:55:00,Sales Returns,Revenue,5591.52,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004273,2025-10-19T13:07:00,Sales Returns,Revenue,31744.12,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004274,2025-10-04T13:31:00,Sales Returns,Inventory,17414.35,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004275,2025-04-14T13:48:00,Cash,Revenue,36129.18,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004276,2025-05-13T10:51:00,Sales Returns,Inventory,4411.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004277,2025-06-22T11:55:00,Accounts Receivable,Revenue,5436.13,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004278,2025-04-14T14:29:00,Cash,Accounts Receivable,11920.3,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004279,2025-12-30T23:29:00,Other Receivables,Other Income,2000000,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE004280,2025-03-27T08:38:00,Accounts Receivable,Accounts Receivable,135307.98,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004281,2025-09-02T12:01:00,Accounts Receivable,Revenue,717662.4,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004282,2025-11-22T14:35:00,Cash,Accounts Receivable,10422.53,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004283,2025-12-06T13:08:00,Sales Returns,Accounts Receivable,11784.35,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004284,2025-12-27T14:13:00,Sales Returns,Inventory,1154.71,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004285,2025-02-01T12:18:00,Cash,Accounts Receivable,560937.67,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004286,2025-03-29T17:21:00,Sales Returns,Revenue,76737.85,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004287,2025-02-08T14:49:00,Sales Returns,Inventory,71383.06,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004288,2025-09-02T13:35:00,Accounts Receivable,Accounts Receivable,9917.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004289,2025-11-16T16:21:00,Accounts Receivable,Revenue,31524.42,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004290,2025-05-14T09:19:00,Accounts Receivable,Revenue,632297.55,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004291,2025-05-12T18:58:00,Accounts Receivable,Accounts Receivable,246787.98,CNY,automated,batch,System,True,Synthetic journal entry for audit analytics
JE004292,2025-11-22T14:56:00,Cash,Accounts Receivable,5080.62,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004293,2025-11-28T16:30:00,Sales Returns,Revenue,35326.76,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004294,2025-10-17T16:00:00,Accounts Receivable,Accounts Receivable,251520.92,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004295,2025-11-29T14:20:00,Sales Returns,Accounts Receivable,27278.32,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004296,2025-06-23T16:39:00,Sales Returns,Accounts Receivable,44287.11,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004297,2025-07-14T08:07:00,Sales Returns,Accounts Receivable,13686.51,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004298,2025-07-18T17:45:00,Sales Returns,Accounts Receivable,3705.77,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004299,2025-05-27T12:00:00,Sales Returns,Inventory,1741.05,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004300,2025-08-03T14:59:00,Accounts Receivable,Accounts Receivable,16383.11,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004301,2025-05-01T14:09:00,Sales Returns,Accounts Receivable,97075.02,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004302,2025-09-28T10:56:00,Accounts Receivable,Revenue,15224.9,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004303,2025-08-19T10:17:00,Cash,Inventory,1088618.91,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004304,2025-01-03T16:35:00,Accounts Receivable,Accounts Receivable,25774.78,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004305,2025-06-17T18:53:00,Sales Returns,Accounts Receivable,38155.28,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004306,2025-12-29T10:10:00,Accounts Receivable,Accounts Receivable,32456.89,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004307,2025-12-12T15:20:00,Accounts Receivable,Inventory,381122.37,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004308,2025-01-02T17:53:00,Accounts Receivable,Inventory,12761.57,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004309,2025-06-18T14:33:00,Cash,Inventory,10470.7,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004310,2025-02-15T12:16:00,Accounts Receivable,Revenue,137899.18,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004311,2025-02-07T18:24:00,Accounts Receivable,Inventory,242178.19,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004312,2025-06-14T10:06:00,Sales Returns,Accounts Receivable,215112.33,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004313,2025-09-15T15:09:00,Accounts Receivable,Accounts Receivable,14606.46,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004314,2025-12-18T12:31:00,Cash,Accounts Receivable,159193.88,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004315,2025-09-14T08:50:00,Sales Returns,Inventory,47279.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004316,2025-02-05T13:51:00,Sales Returns,Accounts Receivable,31229.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004317,2025-08-30T13:35:00,Sales Returns,Inventory,1174036.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004318,2025-09-08T16:05:00,Sales Returns,Revenue,59279.68,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004319,2025-03-21T18:20:00,Accounts Receivable,Inventory,878981.04,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE004320,2025-01-25T11:21:00,Accounts Receivable,Inventory,816333.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004321,2025-10-21T18:41:00,Sales Returns,Inventory,262270.12,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004322,2025-12-19T17:11:00,Cash,Accounts Receivable,130199.35,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004323,2025-08-04T09:01:00,Sales Returns,Inventory,259048.39,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004324,2025-04-28T18:35:00,Accounts Receivable,Inventory,626234.33,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004325,2025-10-21T14:59:00,Accounts Receivable,Accounts Receivable,2022.07,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004326,2025-05-14T12:18:00,Sales Returns,Accounts Receivable,3517.97,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004327,2025-09-02T11:32:00,Accounts Receivable,Inventory,1081839.88,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004328,2025-12-26T08:57:00,Cash,Accounts Receivable,181871.03,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004329,2025-02-16T09:58:00,Cash,Accounts Receivable,123924.97,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004330,2025-08-29T17:14:00,Accounts Receivable,Revenue,235515.39,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004331,2025-02-04T12:47:00,Cash,Inventory,19534.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004332,2025-08-18T17:44:00,Sales Returns,Accounts Receivable,77073.96,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004333,2025-01-25T17:14:00,Sales Returns,Revenue,13921.19,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004334,2025-07-06T16:28:00,Cash,Accounts Receivable,111493.05,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004335,2025-03-03T12:33:00,Sales Returns,Revenue,9590.47,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004336,2025-04-29T13:50:00,Cash,Revenue,172431.94,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004337,2025-01-04T12:09:00,Cash,Inventory,74624.08,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004338,2025-06-25T14:33:00,Accounts Receivable,Revenue,37496.16,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004339,2025-02-23T17:31:00,Accounts Receivable,Revenue,7021.26,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004340,2025-02-07T16:40:00,Cash,Revenue,5130.06,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004341,2025-06-23T09:28:00,Accounts Receivable,Inventory,13845.17,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004342,2025-03-19T17:58:00,Cash,Revenue,27108.53,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004343,2025-10-01T13:36:00,Accounts Receivable,Inventory,190753.53,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004344,2025-01-28T11:17:00,Accounts Receivable,Inventory,235603.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004345,2025-10-20T14:57:00,Sales Returns,Inventory,1274632.27,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004346,2025-08-22T17:55:00,Accounts Receivable,Accounts Receivable,140270.8,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004347,2025-09-25T13:08:00,Sales Returns,Accounts Receivable,721323.56,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004348,2025-12-06T14:37:00,Accounts Receivable,Revenue,1038037.36,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004349,2025-02-20T18:30:00,Sales Returns,Revenue,776035.68,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004350,2025-03-22T16:07:00,Cash,Accounts Receivable,2760.03,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004351,2025-12-20T08:31:00,Sales Returns,Accounts Receivable,15293.82,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004352,2025-04-16T15:56:00,Accounts Receivable,Revenue,415376.58,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE004353,2025-12-04T13:37:00,Cash,Accounts Receivable,13277.99,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004354,2025-12-12T17:34:00,Sales Returns,Accounts Receivable,147204.92,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004355,2025-05-18T17:03:00,Accounts Receivable,Inventory,129656.62,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004356,2025-10-23T18:57:00,Sales Returns,Inventory,3083.82,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE004357,2025-03-12T15:07:00,Sales Returns,Inventory,5343.91,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004358,2025-12-01T08:14:00,Accounts Receivable,Inventory,1294.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004359,2025-05-16T10:53:00,Accounts Receivable,Inventory,376763.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004360,2025-10-30T12:37:00,Sales Returns,Accounts Receivable,211861.02,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004361,2025-04-05T16:51:00,Sales Returns,Revenue,119131.43,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004362,2025-02-09T15:01:00,Accounts Receivable,Accounts Receivable,1190.87,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004363,2025-12-24T18:03:00,Cash,Inventory,3691.79,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004364,2025-05-25T12:45:00,Accounts Receivable,Inventory,1876.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004365,2025-02-11T12:10:00,Accounts Receivable,Accounts Receivable,3344.55,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004366,2025-04-19T10:44:00,Accounts Receivable,Accounts Receivable,9769.48,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004367,2025-07-08T10:03:00,Sales Returns,Inventory,439745.87,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004368,2025-07-18T13:39:00,Accounts Receivable,Revenue,1591.25,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004369,2025-09-08T18:33:00,Sales Returns,Inventory,1540.47,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004370,2025-04-20T08:04:00,Sales Returns,Accounts Receivable,58522.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004371,2025-09-24T09:22:00,Cash,Revenue,8317.19,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004372,2025-04-22T14:35:00,Accounts Receivable,Accounts Receivable,1294.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004373,2025-07-14T13:29:00,Cash,Revenue,3868.03,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004374,2025-01-18T17:28:00,Sales Returns,Revenue,1131636.52,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004375,2025-08-01T12:31:00,Cash,Revenue,65191.19,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004376,2025-08-05T18:08:00,Sales Returns,Revenue,182366.6,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004377,2025-04-13T15:58:00,Cash,Accounts Receivable,1235607.17,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004378,2025-08-02T08:32:00,Accounts Receivable,Accounts Receivable,6297.78,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004379,2025-07-06T09:15:00,Sales Returns,Inventory,18183.14,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004380,2025-08-23T15:57:00,Accounts Receivable,Inventory,1595.3,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004381,2025-03-15T10:10:00,Sales Returns,Revenue,15492.63,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004382,2025-12-04T13:13:00,Sales Returns,Inventory,12865.13,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004383,2025-01-16T18:54:00,Accounts Receivable,Accounts Receivable,19218.57,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004384,2025-07-13T11:46:00,Sales Returns,Inventory,1603.87,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004385,2025-03-21T09:28:00,Accounts Receivable,Inventory,54176.26,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004386,2025-11-14T09:08:00,Accounts Receivable,Accounts Receivable,2137.2,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004387,2025-08-03T17:36:00,Sales Returns,Revenue,1369.22,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004388,2025-11-21T10:22:00,Cash,Inventory,176438.74,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004389,2025-08-11T09:22:00,Sales Returns,Inventory,1038495.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004390,2025-11-06T08:58:00,Sales Returns,Accounts Receivable,1255491.2,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004391,2025-09-26T16:37:00,Sales Returns,Revenue,893550.57,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004392,2025-04-10T09:12:00,Cash,Revenue,65202.65,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004393,2025-09-05T10:23:00,Sales Returns,Accounts Receivable,1762.52,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004394,2025-09-01T10:13:00,Sales Returns,Inventory,1190.78,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004395,2025-01-05T16:30:00,Accounts Receivable,Accounts Receivable,10642.97,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004396,2025-10-29T17:10:00,Cash,Revenue,85768.36,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004397,2025-07-27T10:03:00,Cash,Revenue,64278.75,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004398,2025-11-14T18:17:00,Cash,Revenue,44790.57,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004399,2025-07-26T17:53:00,Accounts Receivable,Revenue,166498.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004400,2025-01-24T16:06:00,Cash,Revenue,993505.86,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004401,2025-06-12T17:24:00,Sales Returns,Accounts Receivable,65607.6,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004402,2025-09-04T11:11:00,Sales Returns,Inventory,202099.59,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004403,2025-08-05T08:00:00,Cash,Revenue,3701.2,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004404,2025-01-17T11:22:00,Cash,Accounts Receivable,88080.28,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004405,2025-06-16T15:52:00,Cash,Accounts Receivable,8364.94,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004406,2025-02-09T13:32:00,Cash,Revenue,1190.11,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004407,2025-07-27T15:48:00,Sales Returns,Revenue,21398.1,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004408,2025-03-05T17:55:00,Sales Returns,Accounts Receivable,309209.75,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004409,2025-08-17T16:38:00,Accounts Receivable,Accounts Receivable,155488.47,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004410,2025-08-25T17:39:00,Sales Returns,Inventory,2024.4,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004411,2025-11-14T09:42:00,Sales Returns,Revenue,497306.35,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004412,2025-07-09T13:41:00,Sales Returns,Inventory,1209298.44,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004413,2025-10-27T17:38:00,Sales Returns,Inventory,6947.5,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004414,2025-01-22T11:10:00,Cash,Inventory,36324.76,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004415,2025-08-21T10:01:00,Accounts Receivable,Revenue,10896.09,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004416,2025-01-05T15:17:00,Sales Returns,Revenue,393193.26,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004417,2025-09-19T09:29:00,Sales Returns,Inventory,1081728.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004418,2025-01-17T11:17:00,Cash,Accounts Receivable,552638.99,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004419,2025-01-31T17:08:00,Accounts Receivable,Accounts Receivable,218370.62,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004420,2025-05-21T12:29:00,Sales Returns,Inventory,165390.08,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE004421,2025-07-25T08:50:00,Accounts Receivable,Inventory,256695.1,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004422,2025-12-09T17:58:00,Cash,Accounts Receivable,126666.54,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004423,2025-04-09T15:01:00,Cash,Inventory,13410.66,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004424,2025-12-28T08:01:00,Cash,Inventory,68196.46,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004425,2025-06-26T15:48:00,Sales Returns,Revenue,150186.12,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004426,2025-03-24T15:45:00,Accounts Receivable,Revenue,23709.05,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004427,2025-08-10T11:42:00,Accounts Receivable,Revenue,580601.92,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004428,2025-09-03T16:44:00,Accounts Receivable,Inventory,90140.98,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004429,2025-07-31T18:27:00,Accounts Receivable,Inventory,2187.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004430,2025-08-01T08:57:00,Accounts Receivable,Inventory,1117829.15,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004431,2025-06-11T14:13:00,Cash,Inventory,44410.1,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004432,2025-10-31T14:15:00,Sales Returns,Revenue,2419.98,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004433,2025-11-11T11:39:00,Cash,Inventory,16342.41,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004434,2025-06-18T16:21:00,Accounts Receivable,Revenue,2056.83,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004435,2025-09-18T18:28:00,Cash,Inventory,93995.4,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004436,2025-09-05T13:22:00,Sales Returns,Inventory,15680.98,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004437,2025-06-19T08:35:00,Sales Returns,Inventory,1757.75,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004438,2025-02-18T09:45:00,Accounts Receivable,Accounts Receivable,17193.97,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004439,2025-08-05T13:53:00,Accounts Receivable,Revenue,9112.95,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004440,2025-04-07T08:04:00,Accounts Receivable,Inventory,34379.54,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004441,2025-06-10T17:25:00,Sales Returns,Revenue,60650.31,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004442,2025-06-01T12:32:00,Cash,Revenue,28536.58,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004443,2025-10-19T13:28:00,Cash,Accounts Receivable,2168.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004444,2025-03-05T11:53:00,Accounts Receivable,Revenue,38361.98,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004445,2025-12-24T09:43:00,Sales Returns,Inventory,3499.04,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004446,2025-08-11T10:58:00,Sales Returns,Revenue,68916.57,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004447,2025-01-25T12:17:00,Sales Returns,Revenue,454019.67,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004448,2025-11-26T16:35:00,Cash,Inventory,190158.42,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004449,2025-06-13T16:27:00,Cash,Revenue,10853.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004450,2025-09-19T15:36:00,Cash,Revenue,2365.7,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004451,2025-02-13T13:34:00,Accounts Receivable,Accounts Receivable,5007.71,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004452,2025-04-25T16:51:00,Sales Returns,Inventory,1488.5,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004453,2025-03-20T09:39:00,Accounts Receivable,Inventory,2696.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004454,2025-05-09T09:17:00,Cash,Inventory,54007.68,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004455,2025-12-09T14:28:00,Accounts Receivable,Revenue,74386.63,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004456,2025-10-16T15:09:00,Accounts Receivable,Revenue,125484.13,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004457,2025-07-05T13:20:00,Cash,Inventory,1278.23,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004458,2025-08-01T14:44:00,Accounts Receivable,Revenue,357967.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004459,2025-08-04T09:14:00,Cash,Inventory,2819.76,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004460,2025-10-12T13:09:00,Cash,Accounts Receivable,304287.65,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004461,2025-06-23T18:42:00,Sales Returns,Accounts Receivable,2634.19,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004462,2025-07-10T13:32:00,Accounts Receivable,Revenue,8973.31,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004463,2025-06-24T14:55:00,Sales Returns,Revenue,2385.94,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE004464,2025-07-13T08:37:00,Accounts Receivable,Revenue,17238.33,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE004465,2025-07-14T17:09:00,Cash,Accounts Receivable,287781.75,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE004466,2025-01-25T11:00:00,Cash,Inventory,210409.41,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE004467,2025-03-06T17:51:00,Sales Returns,Accounts Receivable,2410.89,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
