journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description,risk_score,risk_level,risk_reasons,period_end,weekend,late_night,round_amount,manual,management_user,rare_account_pair,reversal,suggested_procedure
JE003613,2025-01-22T10:22:00,Sales Returns,Inventory,105235.63,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003614,2025-11-29T16:59:00,Cash,Inventory,27214.2,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003615,2025-06-07T12:53:00,Sales Returns,Revenue,708837.06,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003616,2025-10-10T12:55:00,Sales Returns,Inventory,10986.01,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003617,2025-06-11T08:34:00,Accounts Receivable,Inventory,1809.81,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003618,2025-01-18T10:40:00,Cash,Revenue,104809.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003619,2025-01-05T15:49:00,Accounts Receivable,Accounts Receivable,2493.23,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003620,2025-06-23T12:22:00,Cash,Accounts Receivable,129086.21,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003621,2025-05-10T15:29:00,Accounts Receivable,Inventory,47327.65,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003622,2025-07-13T17:38:00,Accounts Receivable,Revenue,31881.11,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003623,2025-08-24T17:18:00,Cash,Inventory,74251.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003624,2025-08-20T10:59:00,Accounts Receivable,Revenue,1274591.03,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003625,2025-10-06T10:22:00,Sales Returns,Inventory,15647.17,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003626,2025-06-23T09:25:00,Accounts Receivable,Inventory,5509.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003627,2025-05-30T18:38:00,Accounts Receivable,Revenue,42805.12,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003628,2025-07-19T11:21:00,Accounts Receivable,Revenue,164659.48,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003629,2025-08-05T11:04:00,Sales Returns,Accounts Receivable,295814.45,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003630,2025-06-16T14:37:00,Accounts Receivable,Revenue,13954.26,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003631,2025-03-13T15:49:00,Cash,Revenue,1066.11,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003632,2025-01-13T18:44:00,Accounts Receivable,Accounts Receivable,411339.02,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003633,2025-01-03T08:28:00,Sales Returns,Revenue,16901.64,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003634,2025-12-13T14:57:00,Cash,Revenue,1248469.32,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003635,2025-01-09T08:19:00,Accounts Receivable,Inventory,69420.34,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003636,2025-01-13T09:41:00,Cash,Inventory,11235.43,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003637,2025-04-05T13:23:00,Cash,Accounts Receivable,1136003.54,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003638,2025-07-09T15:35:00,Cash,Inventory,2281.64,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003639,2025-11-03T17:36:00,Cash,Accounts Receivable,20123.64,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003640,2025-06-25T11:28:00,Accounts Receivable,Revenue,40097.66,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003641,2025-01-21T10:30:00,Cash,Accounts Receivable,757550.52,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003642,2025-07-15T12:56:00,Sales Returns,Inventory,261550.78,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003643,2025-08-07T11:56:00,Sales Returns,Revenue,1672.6,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003644,2025-06-24T18:50:00,Accounts Receivable,Revenue,30175.34,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003645,2025-10-16T12:52:00,Cash,Inventory,230659.98,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003646,2025-05-14T13:22:00,Accounts Receivable,Revenue,161407.34,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003647,2025-03-23T10:06:00,Accounts Receivable,Inventory,3166.1,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003648,2025-01-16T08:23:00,Accounts Receivable,Revenue,254154.74,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003649,2025-03-23T15:03:00,Sales Returns,Revenue,2262.75,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003650,2025-02-28T13:58:00,Accounts Receivable,Accounts Receivable,341056.95,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003651,2025-05-31T18:26:00,Sales Returns,Accounts Receivable,736094.09,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003652,2025-10-30T11:42:00,Accounts Receivable,Revenue,92613.01,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics,27,Medium,manual; management user,False,False,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003653,2025-02-15T12:04:00,Sales Returns,Inventory,3411.92,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003654,2025-03-09T08:34:00,Cash,Inventory,1523545.93,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003655,2025-05-30T13:00:00,Sales Returns,Inventory,33416.92,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003656,2025-02-24T09:45:00,Accounts Receivable,Revenue,161757.1,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003657,2025-11-04T13:41:00,Accounts Receivable,Revenue,8152.32,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003658,2025-03-09T08:41:00,Cash,Accounts Receivable,552266.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003659,2025-05-26T16:12:00,Accounts Receivable,Inventory,73250.6,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003660,2025-02-10T08:08:00,Cash,Accounts Receivable,1212234.47,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003661,2025-02-17T14:54:00,Cash,Accounts Receivable,10220.28,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003662,2025-12-19T11:22:00,Sales Returns,Accounts Receivable,2980.34,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003663,2025-02-24T13:35:00,Sales Returns,Accounts Receivable,29710.87,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003664,2025-03-05T09:48:00,Sales Returns,Revenue,296743.17,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003665,2025-08-14T13:55:00,Sales Returns,Revenue,1761.13,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003666,2025-10-04T14:34:00,Sales Returns,Inventory,5282.11,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003667,2025-06-07T12:52:00,Sales Returns,Inventory,19223.39,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003668,2025-07-02T13:32:00,Accounts Receivable,Inventory,1137.79,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003669,2025-04-11T18:04:00,Accounts Receivable,Accounts Receivable,124313.42,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003670,2025-02-22T09:19:00,Accounts Receivable,Accounts Receivable,2220.52,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003671,2025-09-09T18:35:00,Cash,Inventory,2382.86,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003672,2025-12-18T09:02:00,Cash,Inventory,11670.05,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003673,2025-08-30T17:39:00,Cash,Accounts Receivable,206151.51,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003674,2025-11-16T13:07:00,Accounts Receivable,Accounts Receivable,48848.47,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003675,2025-11-18T18:57:00,Sales Returns,Revenue,4708.69,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003676,2025-02-17T08:17:00,Accounts Receivable,Revenue,1012.42,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics,15,Medium,management user,False,False,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003677,2025-05-18T14:08:00,Accounts Receivable,Inventory,115072.47,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003678,2025-05-15T13:57:00,Sales Returns,Inventory,134885.76,CNY,subledger,u005,CFO,True,Synthetic journal entry for audit analytics,25,Medium,management user; reversal,False,False,False,False,False,True,False,True,Agree to reversing entry and assess whether reversal masks period-end bias
JE003679,2025-09-28T15:05:00,Accounts Receivable,Revenue,207131.74,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003680,2025-07-17T11:23:00,Sales Returns,Accounts Receivable,3956.79,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003681,2025-12-31T13:15:00,Accounts Receivable,Revenue,1181964.4,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,30,Medium,period end; manual,True,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003682,2025-05-04T16:33:00,Sales Returns,Accounts Receivable,7405.43,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003683,2025-10-08T14:12:00,Sales Returns,Accounts Receivable,1105.48,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003684,2025-04-14T10:02:00,Cash,Inventory,1265780.92,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003685,2025-02-28T16:48:00,Accounts Receivable,Revenue,999797.52,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003686,2025-03-28T15:07:00,Cash,Revenue,11535.74,CNY,subledger,u005,CFO,False,Synthetic journal entry for audit analytics,15,Medium,management user,False,False,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003687,2025-01-12T08:09:00,Cash,Accounts Receivable,8354.33,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics,37,High,weekend; manual; management user,False,True,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003688,2025-08-26T12:34:00,Accounts Receivable,Revenue,1430571.97,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003689,2025-09-20T13:49:00,Cash,Accounts Receivable,176519.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003690,2025-12-20T11:59:00,Sales Returns,Accounts Receivable,1173.54,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003691,2025-12-20T14:25:00,Sales Returns,Inventory,5568.83,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003692,2025-06-01T08:11:00,Accounts Receivable,Accounts Receivable,27201.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003693,2025-07-07T16:58:00,Accounts Receivable,Inventory,286383.42,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003694,2025-04-28T17:52:00,Cash,Accounts Receivable,968925.19,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003695,2025-10-03T10:37:00,Accounts Receivable,Inventory,275199.79,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003696,2025-11-02T17:27:00,Cash,Accounts Receivable,361959.37,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003697,2025-08-07T13:28:00,Cash,Accounts Receivable,19369.11,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003698,2025-08-27T14:02:00,Cash,Inventory,28478.52,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003699,2025-09-28T08:55:00,Accounts Receivable,Inventory,35670.56,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003700,2025-06-26T12:10:00,Cash,Revenue,37729.54,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003701,2025-07-08T18:13:00,Sales Returns,Inventory,1186.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003702,2025-07-10T12:19:00,Sales Returns,Inventory,46917.92,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003703,2025-06-30T09:07:00,Sales Returns,Inventory,11726.41,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003704,2025-02-08T15:12:00,Accounts Receivable,Accounts Receivable,983181.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003705,2025-05-19T10:37:00,Cash,Inventory,1300113.82,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003706,2025-09-23T18:21:00,Accounts Receivable,Accounts Receivable,1000.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003707,2025-04-06T18:35:00,Sales Returns,Revenue,358404.14,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003708,2025-07-19T09:07:00,Cash,Accounts Receivable,118515.0,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003709,2025-08-25T10:34:00,Cash,Inventory,2350.14,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003710,2025-04-04T16:48:00,Sales Returns,Accounts Receivable,172058.61,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003711,2025-12-31T18:18:00,Accounts Receivable,Inventory,1023134.75,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,30,Medium,period end; manual,True,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003712,2025-12-15T18:01:00,Cash,Inventory,9901.14,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003713,2025-08-06T12:02:00,Accounts Receivable,Accounts Receivable,10805.46,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003714,2025-03-10T16:43:00,Sales Returns,Inventory,1384007.11,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003715,2025-09-24T10:20:00,Sales Returns,Revenue,76304.98,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003716,2025-03-06T18:46:00,Cash,Revenue,5755.41,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003717,2025-12-07T15:37:00,Accounts Receivable,Inventory,22615.98,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics,37,High,weekend; manual; management user,False,True,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003718,2025-01-01T10:12:00,Accounts Receivable,Inventory,7940.15,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003719,2025-11-19T08:49:00,Cash,Revenue,11722.55,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics,27,Medium,manual; management user,False,False,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003720,2025-04-12T11:40:00,Accounts Receivable,Accounts Receivable,3402.92,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003721,2025-10-18T18:35:00,Accounts Receivable,Revenue,1228.59,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003722,2025-06-17T09:14:00,Accounts Receivable,Inventory,238399.21,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003723,2025-12-29T10:36:00,Cash,Revenue,1486.49,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,30,Medium,period end; manual,True,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003724,2025-02-08T08:19:00,Sales Returns,Revenue,274433.16,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003725,2025-12-30T16:10:00,Sales Returns,Revenue,81834.7,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,18,Medium,period end,True,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003726,2025-10-01T13:36:00,Cash,Inventory,179809.35,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003727,2025-02-06T13:55:00,Sales Returns,Accounts Receivable,1207.95,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003728,2025-12-18T15:07:00,Cash,Inventory,2430.69,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003729,2025-03-12T14:29:00,Cash,Revenue,6861.18,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003730,2025-01-19T17:53:00,Sales Returns,Inventory,82670.7,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE003731,2025-05-06T11:13:00,Accounts Receivable,Inventory,4826.14,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
